Date,Time,Current  (A),Voltage  (mV),     P = I* V
04-02-22,4:38:51,2.99,5.96,17.8204
04-02-22,4:38:55,2.8,5.93,16.604
04-02-22,4:38:58,3.16,5.78,18.2648
04-02-22,4:39:01,3,5.9,17.7
04-02-22,4:39:05,2.89,5.86,16.9354
04-02-22,4:39:08,2.96,6.14,18.1744
04-02-22,4:39:11,2.94,5.92,17.4048
04-02-22,4:39:15,2.87,5.79,16.6173
04-02-22,4:39:18,2.88,5.91,17.0208
04-02-22,4:39:22,3,6.1,18.3
04-02-22,4:39:26,2.89,6.12,17.6868
04-02-22,4:39:29,2.87,6.15,17.6505
04-02-22,4:39:33,2.78,6.02,16.7356
04-02-22,4:39:36,3.06,5.98,18.2988
04-02-22,4:39:39,2.81,5.96,16.7476
04-02-22,4:39:43,2.68,5.8,15.544
04-02-22,4:39:46,2.84,6.08,17.2672
04-02-22,4:39:50,2.82,5.95,16.779
04-02-22,4:39:53,3.01,5.88,17.6988
04-02-22,4:39:57,2.7,5.96,16.092
04-02-22,4:40:01,3.02,5.93,17.9086
04-02-22,4:40:04,2.92,6.21,18.1332
04-02-22,4:40:08,2.95,6.11,18.0245
04-02-22,4:40:11,2.69,6.06,16.3014
04-02-22,4:40:15,3.01,6.14,18.4814
04-02-22,4:40:19,2.78,5.87,16.3186
04-02-22,4:40:22,2.67,6.23,16.6341
04-02-22,4:40:26,3.02,5.85,17.667
04-02-22,4:40:29,3,5.82,17.46
04-02-22,4:40:33,2.72,5.8,15.776
04-02-22,4:40:36,2.82,6.06,17.0892
04-02-22,4:40:40,2.83,6.09,17.2347
04-02-22,4:40:43,3.15,5.86,18.459
04-02-22,4:40:47,3.03,6.04,18.3012
04-02-22,4:40:51,2.82,6.22,17.5404
04-02-22,4:40:54,3.02,6.06,18.3012
04-02-22,4:40:58,2.69,5.86,15.7634
04-02-22,4:41:01,3.17,6.2,19.654
04-02-22,4:41:05,3.04,6.11,18.5744
04-02-22,4:41:08,2.95,5.93,17.4935
04-02-22,4:41:12,2.86,5.99,17.1314
04-02-22,4:41:16,2.86,6.04,17.2744
04-02-22,4:41:19,2.78,6.04,16.7912
04-02-22,4:41:23,2.66,6.05,16.093
04-02-22,4:41:26,2.95,5.94,17.523
04-02-22,4:41:30,3.06,6.01,18.3906
04-02-22,4:41:34,2.71,5.77,15.6367
04-02-22,4:41:37,2.76,5.82,16.0632
04-02-22,4:41:41,2.67,5.99,15.9933
04-02-22,4:41:44,2.91,6.15,17.8965
04-02-22,4:41:48,3.14,6.13,19.2482
04-02-22,4:41:51,3.16,6.18,19.5288
04-02-22,4:41:55,2.67,6.07,16.2069
04-02-22,4:41:58,2.9,6,17.4
04-02-22,4:42:02,3.16,6.03,19.0548
04-02-22,4:42:05,2.9,5.91,17.139
04-02-22,4:42:09,3.07,5.9,18.113
04-02-22,4:42:12,2.7,6.06,16.362
04-02-22,4:42:16,2.86,6.1,17.446
04-02-22,4:42:20,2.91,5.85,17.0235
04-02-22,4:42:24,2.96,5.77,17.0792
04-02-22,4:42:27,3.07,6.09,18.6963
04-02-22,4:42:30,3.16,6.18,19.5288
04-02-22,4:42:34,2.95,5.94,17.523
04-02-22,4:42:37,2.85,5.94,16.929
04-02-22,4:42:41,2.71,6.16,16.6936
04-02-22,4:42:44,2.66,5.97,15.8802
04-02-22,4:42:48,3.17,6.24,19.7808
04-02-22,4:42:51,2.7,6.21,16.767
04-02-22,4:42:55,2.71,5.78,15.6638
04-02-22,4:42:58,3.17,5.92,18.7664
04-02-22,4:43:02,3,5.89,17.67
04-02-22,4:43:05,3.13,6.23,19.4999
04-02-22,4:43:09,2.9,5.91,17.139
04-02-22,4:43:13,3.15,6.17,19.4355
04-02-22,4:43:17,3.02,5.92,17.8784
04-02-22,4:43:20,2.76,5.93,16.3668
04-02-22,4:43:24,2.67,5.93,15.8331
04-02-22,4:43:27,3.1,5.95,18.445
04-02-22,4:43:31,2.84,6.01,17.0684
04-02-22,4:43:34,2.75,6.22,17.105
04-02-22,4:43:37,3.1,5.99,18.569
04-02-22,4:43:41,3.05,6.07,18.5135
04-02-22,4:43:45,2.82,5.92,16.6944
04-02-22,4:43:48,2.65,6.09,16.1385
04-02-22,4:43:52,2.8,6.18,17.304
04-02-22,4:43:56,3.04,6.19,18.8176
04-02-22,4:43:59,2.7,5.83,15.741
04-02-22,4:44:03,2.68,6.16,16.5088
04-02-22,4:44:06,3.04,6,18.24
04-02-22,4:44:10,2.78,5.84,16.2352
04-02-22,4:44:13,2.9,6.09,17.661
04-02-22,4:44:17,2.93,5.89,17.2577
04-02-22,4:44:20,2.73,5.94,16.2162
04-02-22,4:44:24,3.02,5.85,17.667
04-02-22,4:44:27,2.9,6.25,18.125
04-02-22,4:44:31,3.09,5.9,18.231
04-02-22,4:44:34,2.77,5.88,16.2876
04-02-22,4:44:38,3.04,6.23,18.9392
04-02-22,4:44:42,2.72,5.79,15.7488
04-02-22,4:44:45,3.07,5.88,18.0516
04-02-22,4:44:49,2.82,5.78,16.2996
04-02-22,4:44:52,2.87,6.16,17.6792
04-02-22,4:44:56,2.66,6.09,16.1994
04-02-22,4:44:59,3.09,6.05,18.6945
04-02-22,4:45:03,2.73,6.24,17.0352
04-02-22,4:45:07,2.87,5.86,16.8182
04-02-22,4:45:10,3.15,5.79,18.2385
04-02-22,4:45:13,2.98,5.92,17.6416
04-02-22,4:45:17,2.92,6.12,17.8704
04-02-22,4:45:20,3.06,6.11,18.6966
04-02-22,4:45:23,3.13,5.87,18.3731
04-02-22,4:45:27,2.89,5.94,17.1666
04-02-22,4:45:30,2.98,6.05,18.029
04-02-22,4:45:34,2.97,5.81,17.2557
04-02-22,4:45:37,2.98,5.8,17.284
04-02-22,4:45:41,3.06,6.09,18.6354
04-02-22,4:45:44,3.05,6.14,18.727
04-02-22,4:45:48,2.97,5.81,17.2557
04-02-22,4:45:51,2.93,5.85,17.1405
04-02-22,4:45:55,2.9,5.96,17.284
04-02-22,4:45:58,2.93,5.9,17.287
04-02-22,4:46:02,2.82,6.09,17.1738
04-02-22,4:46:05,2.98,5.91,17.6118
04-02-22,4:46:09,3.04,6.19,18.8176
04-02-22,4:46:12,2.88,5.81,16.7328
04-02-22,4:46:16,3.04,6.06,18.4224
04-02-22,4:46:19,2.8,5.86,16.408
04-02-22,4:46:22,3,5.93,17.79
04-02-22,4:46:26,3.08,6.01,18.5108
04-02-22,4:46:31,3.01,6.09,18.3309
04-02-22,4:46:35,2.91,5.87,17.0817
04-02-22,4:46:39,2.71,5.79,15.6909
04-02-22,4:46:42,3.04,6.03,18.3312
04-02-22,4:46:46,2.96,5.76,17.0496
04-02-22,4:46:49,3.02,6.07,18.3314
04-02-22,4:46:53,2.86,6.18,17.6748
04-02-22,4:46:57,2.84,6.14,17.4376
04-02-22,4:47:00,2.89,5.9,17.051
04-02-22,4:47:04,2.7,5.97,16.119
04-02-22,4:47:07,2.65,5.76,15.264
04-02-22,4:47:11,2.99,5.93,17.7307
04-02-22,4:47:16,2.66,6.19,16.4654
04-02-22,4:47:19,2.8,5.89,16.492
04-02-22,4:47:23,2.95,6.07,17.9065
04-02-22,4:47:26,2.95,6,17.7
04-02-22,4:47:30,2.97,5.81,17.2557
04-02-22,4:47:33,2.7,6.05,16.335
04-02-22,4:47:37,3.03,5.82,17.6346
04-02-22,4:47:41,2.72,5.98,16.2656
04-02-22,4:47:44,2.99,6.02,17.9998
04-02-22,4:47:48,2.88,5.81,16.7328
04-02-22,4:47:51,3.15,5.82,18.333
04-02-22,4:47:55,2.84,6.17,17.5228
04-02-22,4:47:58,2.66,6.24,16.5984
04-02-22,4:48:02,3.02,5.83,17.6066
04-02-22,4:48:06,2.67,6,16.02
04-02-22,4:48:09,2.85,5.76,16.416
04-02-22,4:48:13,2.65,6.02,15.953
04-02-22,4:48:16,2.82,6.16,17.3712
04-02-22,4:48:20,2.78,5.95,16.541
04-02-22,4:48:24,3.03,6,18.18
04-02-22,4:48:28,2.92,6.19,18.0748
04-02-22,4:48:31,2.87,5.81,16.6747
04-02-22,4:48:35,2.92,6.13,17.8996
04-02-22,4:48:38,2.73,5.98,16.3254
04-02-22,4:48:42,2.97,5.98,17.7606
04-02-22,4:48:45,2.77,6.04,16.7308
04-02-22,4:48:48,2.84,5.97,16.9548
04-02-22,4:48:52,3.07,5.9,18.113
04-02-22,4:48:55,2.68,6.24,16.7232
04-02-22,4:48:58,2.9,5.86,16.994
04-02-22,4:49:02,2.95,6,17.7
04-02-22,4:49:05,2.74,6.11,16.7414
04-02-22,4:49:09,3.16,6.01,18.9916
04-02-22,4:49:12,3.04,5.97,18.1488
04-02-22,4:49:16,2.74,6.17,16.9058
04-02-22,4:49:20,3.03,6.19,18.7557
04-02-22,4:49:23,3.12,5.97,18.6264
04-02-22,4:49:27,3,5.9,17.7
04-02-22,4:49:30,3.1,6.04,18.724
04-02-22,4:49:34,2.97,6.24,18.5328
04-02-22,4:49:37,2.73,5.79,15.8067
04-02-22,4:49:41,2.73,6.01,16.4073
04-02-22,4:49:44,3.08,6,18.48
04-02-22,4:49:48,3.02,5.77,17.4254
04-02-22,4:49:51,2.89,6.07,17.5423
04-02-22,4:49:54,2.99,6.22,18.5978
04-02-22,4:49:57,2.99,5.84,17.4616
04-02-22,4:50:01,2.66,6.02,16.0132
04-02-22,4:50:04,3.11,6.12,19.0332
04-02-22,4:50:08,2.98,5.92,17.6416
04-02-22,4:50:12,3.08,5.83,17.9564
04-02-22,4:50:15,2.99,6,17.94
04-02-22,4:50:19,3.12,5.96,18.5952
04-02-22,4:50:22,2.79,6.23,17.3817
04-02-22,4:50:26,2.83,6.08,17.2064
04-02-22,4:50:30,2.86,6.06,17.3316
04-02-22,4:50:33,2.88,6.02,17.3376
04-02-22,4:50:37,2.85,5.99,17.0715
04-02-22,4:50:40,2.87,5.78,16.5886
04-02-22,4:50:44,3.17,5.81,18.4177
04-02-22,4:50:48,3.04,6.17,18.7568
04-02-22,4:50:51,2.65,6.07,16.0855
04-02-22,4:50:55,2.79,6.23,17.3817
04-02-22,4:50:58,3,5.78,17.34
04-02-22,4:51:02,2.68,5.89,15.7852
04-02-22,4:51:05,3.15,6.09,19.1835
04-02-22,4:51:09,2.9,5.85,16.965
04-02-22,4:51:12,3.15,5.92,18.648
04-02-22,4:51:16,3.11,5.87,18.2557
04-02-22,4:51:19,3.14,6.24,19.5936
04-02-22,4:51:23,3.03,6.13,18.5739
04-02-22,4:51:26,3,6.16,18.48
04-02-22,4:51:30,2.75,5.77,15.8675
04-02-22,4:51:33,2.94,6,17.64
04-02-22,4:51:36,2.72,5.89,16.0208
04-02-22,4:51:40,3.08,5.89,18.1412
04-02-22,4:51:44,2.85,5.97,17.0145
04-02-22,4:51:47,2.9,6.24,18.096
04-02-22,4:51:51,3.17,6.04,19.1468
04-02-22,4:51:55,2.92,6.17,18.0164
04-02-22,4:51:58,2.92,5.93,17.3156
04-02-22,4:52:02,3.1,5.83,18.073
04-02-22,4:52:05,3.11,5.94,18.4734
04-02-22,4:52:08,2.82,5.84,16.4688
04-02-22,4:52:12,3.09,6.22,19.2198
04-02-22,4:52:15,3.11,5.83,18.1313
04-02-22,4:52:19,2.84,5.9,16.756
04-02-22,4:52:22,3.15,5.97,18.8055
04-02-22,4:52:26,3.13,6.08,19.0304
04-02-22,4:52:29,2.78,6.08,16.9024
04-02-22,4:52:32,2.7,5.79,15.633
04-02-22,4:52:36,2.91,6.04,17.5764
04-02-22,4:52:39,2.83,5.97,16.8951
04-02-22,4:52:43,2.99,5.89,17.6111
04-02-22,4:52:46,2.73,5.77,15.7521
04-02-22,4:52:49,3.05,6.22,18.971
04-02-22,4:52:53,3.12,6.02,18.7824
04-02-22,4:52:56,2.85,6.17,17.5845
04-02-22,4:52:59,3.09,6.23,19.2507
04-02-22,4:53:03,2.98,6.09,18.1482
04-02-22,4:53:06,2.77,5.86,16.2322
04-02-22,4:53:09,2.94,6,17.64
04-02-22,4:53:13,2.66,6.13,16.3058
04-02-22,4:53:16,3.06,5.95,18.207
04-02-22,4:53:20,2.8,5.88,16.464
04-02-22,4:53:23,2.97,6.05,17.9685
04-02-22,4:53:26,3.03,6.12,18.5436
04-02-22,4:53:30,3.08,5.84,17.9872
04-02-22,4:53:33,3.03,5.84,17.6952
04-02-22,4:53:36,2.87,6.14,17.6218
04-02-22,4:53:40,2.77,5.9,16.343
04-02-22,4:53:44,2.8,5.88,16.464
04-02-22,4:53:47,3.08,6.18,19.0344
04-02-22,4:53:51,3.1,6.15,19.065
04-02-22,4:53:54,2.7,6.08,16.416
04-02-22,4:53:58,2.78,5.87,16.3186
04-02-22,4:54:01,3.15,5.77,18.1755
04-02-22,4:54:05,2.83,6.09,17.2347
04-02-22,4:54:08,2.81,5.87,16.4947
04-02-22,4:54:12,3.06,5.97,18.2682
04-02-22,4:54:16,3.15,5.9,18.585
04-02-22,4:54:19,2.91,6.21,18.0711
04-02-22,4:54:22,2.95,6.12,18.054
04-02-22,4:54:26,2.7,5.88,15.876
04-02-22,4:54:34,3.02,6.09,18.3918
04-02-22,4:54:38,2.97,5.95,17.6715
04-02-22,4:54:41,3.03,5.98,18.1194
04-02-22,4:54:45,2.84,5.83,16.5572
04-02-22,4:54:49,2.86,5.92,16.9312
04-02-22,4:54:52,2.78,5.95,16.541
04-02-22,4:54:58,2.82,6.04,17.0328
04-02-22,4:55:01,2.79,6.2,17.298
04-02-22,4:55:05,2.76,6.1,16.836
04-02-22,4:55:08,2.72,6.04,16.4288
04-02-22,4:55:12,2.89,5.82,16.8198
04-02-22,4:55:15,2.87,6.2,17.794
04-02-22,4:55:19,2.87,6.06,17.3922
04-02-22,4:55:22,2.92,6.23,18.1916
04-02-22,4:55:25,2.98,6.09,18.1482
04-02-22,4:55:29,2.85,5.91,16.8435
04-02-22,4:55:32,2.72,6.11,16.6192
04-02-22,4:55:36,2.74,6.24,17.0976
04-02-22,4:55:39,3.03,5.84,17.6952
04-02-22,4:55:48,3.13,6.19,19.3747
04-02-22,4:55:51,2.76,5.85,16.146
04-02-22,4:55:54,2.65,5.78,15.317
04-02-22,4:55:58,2.78,6.14,17.0692
04-02-22,4:56:01,3,5.96,17.88
04-02-22,4:56:05,3.1,6.1,18.91
04-02-22,4:56:08,3.16,5.96,18.8336
04-02-22,4:56:12,2.75,6.2,17.05
04-02-22,4:56:15,3.07,6.05,18.5735
04-02-22,4:56:19,2.9,6.23,18.067
04-02-22,4:56:23,3.13,6.1,19.093
04-02-22,4:56:26,3.17,6.22,19.7174
04-02-22,4:56:30,2.99,5.98,17.8802
04-02-22,4:56:33,2.72,6.1,16.592
04-02-22,4:56:36,3.11,5.92,18.4112
04-02-22,4:56:40,3.1,5.78,17.918
04-02-22,4:56:44,2.73,6.01,16.4073
04-02-22,4:56:47,2.78,6.08,16.9024
04-02-22,4:56:51,2.77,5.76,15.9552
04-02-22,4:56:55,3.03,6.15,18.6345
04-02-22,4:56:58,2.66,5.9,15.694
04-02-22,4:57:02,2.97,5.82,17.2854
04-02-22,4:57:06,3.05,5.88,17.934
04-02-22,4:57:09,2.92,6.01,17.5492
04-02-22,4:57:13,3.07,6.12,18.7884
04-02-22,4:57:17,2.76,6.21,17.1396
04-02-22,4:57:20,2.93,6.07,17.7851
04-02-22,4:57:24,2.77,6.24,17.2848
04-02-22,4:57:27,3.13,5.9,18.467
04-02-22,4:57:31,2.71,5.94,16.0974
04-02-22,4:57:34,2.75,5.8,15.95
04-02-22,4:57:38,3.11,5.77,17.9447
04-02-22,4:57:42,2.78,5.79,16.0962
04-02-22,4:57:46,2.9,5.8,16.82
04-02-22,4:57:50,3.06,6.14,18.7884
04-02-22,4:57:53,3.16,5.81,18.3596
04-02-22,4:57:57,2.9,6.07,17.603
04-02-22,4:58:00,2.82,5.78,16.2996
04-02-22,4:58:04,3.04,5.87,17.8448
04-02-22,4:58:08,3.05,6.15,18.7575
04-02-22,4:58:11,2.7,5.87,15.849
04-02-22,4:58:15,2.79,6.05,16.8795
04-02-22,4:58:18,2.96,5.79,17.1384
04-02-22,4:58:22,3.13,5.78,18.0914
04-02-22,4:58:25,3,6.18,18.54
04-02-22,4:58:29,2.77,6.01,16.6477
04-02-22,4:58:32,2.82,5.96,16.8072
04-02-22,4:58:36,2.89,6.17,17.8313
04-02-22,4:58:39,3.01,6.19,18.6319
04-02-22,4:58:43,2.85,6.14,17.499
04-02-22,4:58:46,2.78,6.12,17.0136
04-02-22,4:58:50,2.92,5.95,17.374
04-02-22,4:58:53,3.03,6.06,18.3618
04-02-22,4:58:57,2.82,5.78,16.2996
04-02-22,4:59:00,2.69,6.16,16.5704
04-02-22,4:59:03,3.07,6.02,18.4814
04-02-22,4:59:07,3.08,6.1,18.788
04-02-22,4:59:10,2.91,5.96,17.3436
04-02-22,4:59:14,3.07,6.03,18.5121
04-02-22,4:59:17,2.86,6.18,17.6748
04-02-22,4:59:21,2.86,5.88,16.8168
04-02-22,4:59:24,3.1,5.96,18.476
04-02-22,4:59:28,2.74,5.85,16.029
04-02-22,4:59:31,3.04,6.16,18.7264
04-02-22,4:59:34,3.11,5.98,18.5978
04-02-22,4:59:38,3,6.13,18.39
04-02-22,4:59:42,3,6.17,18.51
04-02-22,4:59:45,2.75,6.19,17.0225
04-02-22,4:59:48,2.97,6.12,18.1764
04-02-22,4:59:52,2.78,5.9,16.402
04-02-22,4:59:55,2.7,6.08,16.416
04-02-22,4:59:59,3.17,5.94,18.8298
04-02-22,5:00:02,3.17,5.84,18.5128
04-02-22,5:00:06,2.82,6.09,17.1738
04-02-22,5:00:09,2.95,6.24,18.408
04-02-22,5:00:13,2.73,6.06,16.5438
04-02-22,5:00:16,3.09,5.91,18.2619
04-02-22,5:00:20,3.04,6.19,18.8176
04-02-22,5:00:23,2.76,6.2,17.112
04-02-22,5:00:27,3.06,5.98,18.2988
04-02-22,5:00:30,3.1,5.95,18.445
04-02-22,5:00:34,2.91,5.89,17.1399
04-02-22,5:00:37,2.92,6.23,18.1916
04-02-22,5:00:40,2.77,6.08,16.8416
04-02-22,5:00:44,3.05,6.21,18.9405
04-02-22,5:00:48,2.83,6.04,17.0932
04-02-22,5:00:52,2.83,5.81,16.4423
04-02-22,5:00:55,2.65,5.88,15.582
04-02-22,5:00:59,2.77,5.93,16.4261
04-02-22,5:01:02,2.75,6.03,16.5825
04-02-22,5:01:06,3.13,6.02,18.8426
04-02-22,5:01:09,3.11,5.98,18.5978
04-02-22,5:01:13,3.08,5.9,18.172
04-02-22,5:01:16,3.06,6.21,19.0026
04-02-22,5:01:20,3.15,5.98,18.837
04-02-22,5:01:24,2.78,5.82,16.1796
04-02-22,5:01:27,2.75,6.11,16.8025
04-02-22,5:01:31,3.16,6.24,19.7184
04-02-22,5:01:35,2.74,5.93,16.2482
04-02-22,5:01:38,3.05,5.85,17.8425
04-02-22,5:01:42,3.15,5.91,18.6165
04-02-22,5:01:45,2.92,5.89,17.1988
04-02-22,5:01:49,3.08,6.09,18.7572
04-02-22,5:01:52,3.02,6.04,18.2408
04-02-22,5:01:56,2.68,6,16.08
04-02-22,5:01:59,2.73,5.81,15.8613
04-02-22,5:02:03,2.67,6.11,16.3137
04-02-22,5:02:07,2.9,5.97,17.313
04-02-22,5:02:10,3.11,6.14,19.0954
04-02-22,5:02:14,2.97,5.84,17.3448
04-02-22,5:02:17,2.9,5.87,17.023
04-02-22,5:02:21,3,6.05,18.15
04-02-22,5:02:24,2.7,6.21,16.767
04-02-22,5:02:28,2.72,5.86,15.9392
04-02-22,5:02:31,2.71,6,16.26
04-02-22,5:02:35,2.77,5.77,15.9829
04-02-22,5:02:39,2.74,6.24,17.0976
04-02-22,5:02:43,3.1,5.93,18.383
04-02-22,5:02:46,2.8,6.07,16.996
04-02-22,5:02:50,3.16,5.8,18.328
04-02-22,5:02:53,3.16,5.76,18.2016
04-02-22,5:02:57,2.73,5.91,16.1343
04-02-22,5:03:00,2.83,6.12,17.3196
04-02-22,5:03:04,2.89,6.14,17.7446
04-02-22,5:03:07,3.06,5.76,17.6256
04-02-22,5:03:10,2.97,5.86,17.4042
04-02-22,5:03:14,2.97,5.82,17.2854
04-02-22,5:03:17,3.16,5.99,18.9284
04-02-22,5:03:21,2.72,6.03,16.4016
04-02-22,5:03:24,2.9,5.8,16.82
04-02-22,5:03:28,2.68,6.11,16.3748
04-02-22,5:03:31,3,6.11,18.33
04-02-22,5:03:35,2.71,6.04,16.3684
04-02-22,5:03:38,3.07,6.02,18.4814
04-02-22,5:03:42,2.72,5.95,16.184
04-02-22,5:03:45,3.15,5.99,18.8685
04-02-22,5:03:48,2.91,6.23,18.1293
04-02-22,5:03:52,2.72,6.04,16.4288
04-02-22,5:03:55,2.65,6.19,16.4035
04-02-22,5:03:58,2.76,5.79,15.9804
04-02-22,5:04:02,2.95,5.89,17.3755
04-02-22,5:04:06,2.7,5.87,15.849
04-02-22,5:04:09,3.16,6.22,19.6552
04-02-22,5:04:13,2.77,6.09,16.8693
04-02-22,5:04:16,2.73,5.76,15.7248
04-02-22,5:04:20,3.14,6.13,19.2482
04-02-22,5:04:23,2.95,5.79,17.0805
04-02-22,5:04:27,3.04,6.01,18.2704
04-02-22,5:04:30,2.79,5.84,16.2936
04-02-22,5:04:34,2.75,5.83,16.0325
04-02-22,5:04:38,3.07,6.05,18.5735
04-02-22,5:04:41,3.06,6.11,18.6966
04-02-22,5:04:45,3.01,6.08,18.3008
04-02-22,5:04:48,2.93,5.77,16.9061
04-02-22,5:04:52,2.72,5.84,15.8848
04-02-22,5:04:56,3.04,5.98,18.1792
04-02-22,5:05:00,3.14,5.86,18.4004
04-02-22,5:05:04,3,6.19,18.57
04-02-22,5:05:08,2.8,6.2,17.36
04-02-22,5:05:11,2.99,6.21,18.5679
04-02-22,5:05:15,3.15,6.03,18.9945
04-02-22,5:05:18,2.89,6.06,17.5134
04-02-22,5:05:21,2.91,6.15,17.8965
04-02-22,5:05:25,2.89,5.9,17.051
04-02-22,5:05:28,2.65,6.06,16.059
04-02-22,5:05:32,2.85,6.06,17.271
04-02-22,5:05:35,3.1,6.08,18.848
04-02-22,5:05:39,2.72,5.88,15.9936
04-02-22,5:05:43,3,5.97,17.91
04-02-22,5:05:46,2.75,6.2,17.05
04-02-22,5:05:50,2.76,5.82,16.0632
04-03-22,5:05:53,2.7,5.83,15.741
04-03-22,5:05:56,3.14,6.09,19.1226
04-03-22,5:06:00,3.03,5.76,17.4528
04-03-22,5:06:03,2.87,6.16,17.6792
04-03-22,5:06:07,2.79,5.89,16.4331
04-03-22,5:06:10,3.09,5.86,18.1074
04-03-22,5:06:14,3.11,6.13,19.0643
04-03-22,5:06:17,2.87,5.82,16.7034
04-03-22,5:06:21,3.03,5.81,17.6043
04-03-22,5:06:25,3.17,6.09,19.3053
04-03-22,5:06:29,2.83,5.95,16.8385
04-03-22,5:06:33,2.79,6.06,16.9074
04-03-22,5:06:36,2.86,6.04,17.2744
04-03-22,5:06:40,2.85,6.09,17.3565
04-03-22,5:06:43,2.77,5.98,16.5646
04-03-22,5:06:47,2.78,5.96,16.5688
04-03-22,5:06:51,2.9,6.2,17.98
04-03-22,5:06:54,2.75,6.21,17.0775
04-03-22,5:06:58,2.83,5.98,16.9234
04-03-22,5:07:01,2.96,5.83,17.2568
04-03-22,5:07:05,2.84,5.84,16.5856
04-03-22,5:07:08,2.9,6.02,17.458
04-03-22,5:07:12,2.84,6.12,17.3808
04-03-22,5:07:16,2.95,6.05,17.8475
04-03-22,5:07:19,2.9,6.11,17.719
04-03-22,5:07:23,2.77,6.21,17.2017
04-03-22,5:07:26,2.65,5.76,15.264
04-03-22,5:07:30,2.95,5.97,17.6115
04-03-22,5:07:34,2.82,6.01,16.9482
04-03-22,5:07:37,2.87,6.11,17.5357
04-03-22,5:07:40,2.95,5.83,17.1985
04-03-22,5:07:44,3.08,5.92,18.2336
04-03-22,5:07:47,3.05,6.07,18.5135
04-03-22,5:07:50,3.11,5.99,18.6289
04-03-22,5:07:54,2.92,6.07,17.7244
04-03-22,5:07:57,3.15,6.16,19.404
04-03-22,5:08:01,2.66,5.87,15.6142
04-03-22,5:08:04,3.16,5.78,18.2648
04-03-22,5:08:07,2.68,5.82,15.5976
04-03-22,5:08:11,3.01,5.83,17.5483
04-03-22,5:08:14,3.16,6.19,19.5604
04-03-22,5:08:18,3.03,5.8,17.574
04-03-22,5:08:21,3.1,6.13,19.003
04-03-22,5:08:26,2.93,6.21,18.1953
04-03-22,5:08:29,3.1,6.04,18.724
04-03-22,5:08:33,2.65,6.16,16.324
04-03-22,5:08:37,3,6.14,18.42
04-03-22,5:08:40,2.67,6.16,16.4472
04-03-22,5:08:43,3.05,6.12,18.666
04-03-22,5:08:47,2.9,6.1,17.69
04-03-22,5:08:50,3.04,6.22,18.9088
04-03-22,5:08:54,2.72,6.11,16.6192
04-03-22,5:08:57,2.69,6.24,16.7856
04-03-22,5:09:00,2.79,5.96,16.6284
04-03-22,5:09:04,2.98,6.07,18.0886
04-03-22,5:09:07,2.7,6.18,16.686
04-03-22,5:09:11,2.75,5.85,16.0875
04-03-22,5:09:14,2.84,5.97,16.9548
04-03-22,5:09:17,2.66,6.05,16.093
04-03-22,5:09:21,2.9,5.91,17.139
04-03-22,5:09:24,2.71,5.93,16.0703
04-03-22,5:09:28,3.05,6.11,18.6355
04-03-22,5:09:31,2.89,5.84,16.8776
04-03-22,5:09:34,2.98,5.87,17.4926
04-03-22,5:09:38,3.07,5.91,18.1437
04-03-22,5:09:41,2.7,5.84,15.768
04-03-22,5:09:45,3.01,5.95,17.9095
04-03-22,5:09:48,2.96,6.17,18.2632
04-03-22,5:09:52,2.82,6.14,17.3148
04-03-22,5:09:55,2.67,5.93,15.8331
04-03-22,5:09:59,2.85,6.08,17.328
04-03-22,5:10:02,2.92,5.83,17.0236
04-03-22,5:10:06,3.14,5.86,18.4004
04-03-22,5:10:09,2.7,6.1,16.47
04-03-22,5:10:12,3.16,5.76,18.2016
04-03-22,5:10:16,2.86,5.93,16.9598
04-03-22,5:10:19,3.1,6.1,18.91
04-03-22,5:10:23,3.05,5.82,17.751
04-03-22,5:10:26,2.68,5.86,15.7048
04-03-22,5:10:30,2.98,5.88,17.5224
04-03-22,5:10:33,3.02,6,18.12
04-03-22,5:10:37,3.15,6.02,18.963
04-03-22,5:10:40,3.16,5.85,18.486
04-03-22,5:10:44,2.89,6.2,17.918
04-03-22,5:10:48,2.81,6.15,17.2815
04-03-22,5:10:51,3.01,6.21,18.6921
04-03-22,5:10:55,2.86,5.89,16.8454
04-03-22,5:10:58,2.69,6.05,16.2745
04-03-22,5:11:02,3.12,5.99,18.6888
04-03-22,5:11:05,2.75,5.88,16.17
04-03-22,5:11:08,2.79,5.98,16.6842
04-03-22,5:11:12,2.79,6.19,17.2701
04-03-22,5:11:15,2.69,6.03,16.2207
04-03-22,5:11:19,3.16,5.88,18.5808
04-03-22,5:11:22,3.09,6.03,18.6327
04-03-22,5:11:26,2.85,6.19,17.6415
04-03-22,5:11:30,3.1,6,18.6
04-03-22,5:11:33,3.02,6.13,18.5126
04-03-22,5:11:36,2.69,6.06,16.3014
04-03-22,5:11:40,2.91,6.06,17.6346
04-03-22,5:11:44,3.16,5.87,18.5492
04-03-22,5:11:47,3.07,5.9,18.113
04-03-22,5:11:51,2.91,5.97,17.3727
04-03-22,5:11:54,2.99,5.9,17.641
04-03-22,5:11:58,3.14,5.87,18.4318
04-03-22,5:12:02,3.12,6.21,19.3752
04-03-22,5:12:05,3.09,6.12,18.9108
04-03-22,5:12:09,2.86,5.81,16.6166
04-03-22,5:12:12,2.89,5.81,16.7909
04-03-22,5:12:16,2.9,5.8,16.82
04-03-22,5:12:19,2.77,6.01,16.6477
04-03-22,5:12:22,2.91,6.06,17.6346
